"","playerID","seasons"
"1271","rodnefe01",21
"1272","rodrife01",12
"1273","rodrifr03",18
"1274","rodriri02",14
"1275","rodriwa01",12
"1276","roebued01",13
"1277","roech01",11
"1278","roepr01",12
"1279","rogerke01",21
"1280","rogerst01",13
"1281","rogovsa01",10
"1282","rojasme01",13
"1283","rolanji01",12
"1284","romerjc01",17
"1285","rommeed01",13
"1286","romose01",18
"1287","romovi01",10
"1288","rookeji01",13
"1289","rootch01",17
"1290","rosentr01",10
"1291","rossbu02",11
"1292","rosscza01",10
"1293","rossga01",11
"1294","rossty01",11
"1295","rowesc01",16
"1296","rozemda01",10
"1297","ruckena01",10
"1298","rudoldi01",13
"1299","rueteki01",14
"1300","ruethdu01",13
"1301","ruffibr01",12
"1302","ruffire01",23
"1303","ruhleve01",13
"1304","ruschgl01",14
"1305","rushbo01",14
"1306","rusieam01",10
"1307","russeal01",12
"1308","russeja01",17
"1309","russeje01",16
"1310","ruthba01",10
"1311","ruthvdi01",16
"1312","ryanbj01",12
"1313","ryanno01",27
"1314","ryanro01",10
"1315","rybami01",10
"1316","rzepcma01",15
"1317","sabatcc01",20
"1318","saberbr01",17
"1319","sadecra01",22
"1320","sainjo01",13
"1321","salasfe01",12
"1322","salech01",12
"1323","sallesl01",16
"1324","samarje01",14
"1325","sambijo01",11
"1326","sanchaa01",10
"1327","sanchan01",17
"1328","sandeke01",14
"1329","sandesc01",20
"1330","sanfoja02",14
"1331","santaer01",16
"1332","santajo01",12
"1333","santihe01",12
"1334","saundjo01",13
"1335","scanlbo01",10
"1336","scarbra01",13
"1337","schatda01",20
"1338","scheica01",12
"1339","scherma01",16
"1340","schilcu01",21
"1341","schmida01",12
"1342","schmija01",16
"1343","schmijo01",18
"1344","schoesc01",14
"1345","schoupe01",12
"1346","schumha02",13
"1347","schupfe01",12
"1348","scottja01",13
"1349","scottmi03",13
"1350","scottti01",10
"1351","seaneru01",20
"1352","seaveto01",22
"1353","seguidi01",16
"1354","seleaa01",15
"1355","selmadi01",12
"1356","servisc01",15
"1357","sewelri01",13
"1358","shantbo01",19
"1359","shautjo01",13
"1360","shawbo01",15
"1361","shawbr01",12
"1362","shawje01",14
"1363","shawkbo01",16
"1364","sheetbe01",10
"1365","shellji01",10
"1366","sherdbi01",17
"1367","sherrge01",10
"1368","sherrla01",12
"1369","shielja02",14
"1370","shielsc01",10
"1371","shirlbo01",12
"1372","shockur01",13
"1373","shortch02",15
"1374","shouncl01",17
"1375","shousbr01",11
"1376","shower01",11
"1377","shrevch01",10
"1378","shueypa01",12
"1379","siebeso01",15
"1380","simmocu01",23
"1381","singebi01",15
"1382","sippto01",11
"1383","slatoji01",17
"1384","slocuhe01",14
"1385","smallaa01",10
"1386","smilejo01",13
"1387","smithal03",12
"1388","smithbo02",14
"1389","smithbr01",13
"1390","smithch02",12
"1391","smithda02",13
"1392","smithed04",12
"1393","smithfr03",14
"1394","smithge02",11
"1395","smithjo05",18
"1396","smithle02",21
"1397","smithpe02",12
"1398","smithph01",12
"1399","smithsh01",15
"1400","smithwi04",12
"1401","smithza01",15
"1402","smoltjo01",22
"1403","smylydr01",11
"1404","solomed01",11
"1405","sorenla01",11
"1406","soriajo01",18
"1407","soriara01",14
"1408","sorrevi01",10
"1409","sosael01",14
"1410","sosajo02",10
"1411","sothoal01",13
"1412","sotoma01",12
"1413","spahnwa01",22
"1414","sparkst01",10
"1415","sparktu01",13
"1416","speieju01",14
"1417","spillda01",14
"1418","splitpa01",15
"1419","spraged01",10
"1420","sprinja01",10
"1421","sprinru01",21
"1422","stalege01",19
"1423","stammcr01",13
"1424","stangle01",13
"1425","stanhdo01",10
"1426","stanlbo01",13
"1427","stantmi02",24
"1428","staufti01",11
"1429","stclara01",10
"1430","stewada01",19
"1431","stewale01",11
"1432","stewasa01",10
"1433","stiebda01",16
"1434","stiveja01",11
"1435","stobbch01",16
"1436","stockwe01",10
"1437","stoddti01",14
"1438","stonede01",10
"1439","stonest01",11
"1440","stottme01",11
"1441","stottto01",15
"1442","strasst01",13
"1443","stratsc01",10
"1444","streehu01",14
"1445","strichu01",12
"1446","strinni01",10
"1447","stroppe01",15
"1448","stulter01",10
"1449","sturdto01",15
"1450","sturtta01",13
"1451","sudhowi01",11
"1452","sullifr01",12
"1453","sullimi02",12
"1454","sullisc01",11
"1455","sundrst01",10
"1456","suppaje01",20
"1457","surkoma01",11
"1458","sutclri01",19
"1459","suttebr01",12
"1460","suttodo01",25
"1461","swancr01",13
"1462","swarzan01",14
"1463","swiftbi01",11
"1464","swiftbi02",13
"1465","swindgr01",19
"1466","talbofr01",11
"1467","tallebr01",10
"1468","tananfr01",23
"1469","tanneje01",16
"1470","tapanke01",15
"1471","tavarju01",19
"1472","taylodu01",10
"1473","tayloja02",11
"1474","tayloro01",12
"1475","tazawju01",10
"1476","teherju01",11
"1477","tekulke01",17
"1478","telemam01",11
"1479","terrewa01",13
"1480","terryad01",16
"1481","terryra01",15
"1482","tewksbo01",14
"1483","thatcjo01",11
"1484","thigpbo01",10
"1485","thomato02",15
"1486","thomsjo01",11
"1487","thornma01",15
"1488","thornty01",10
"1489","thurssl01",10
"1490","tiantlu01",19
"1491","tidrodi01",15
"1492","tiefebo01",12
"1493","tillmch01",10
"1494","timlimi01",21
"1495","tobinji01",10
"1496","tomkobr01",17
"1497","tomlida01",13
"1498","tomlijo01",12
"1499","toneyfr01",13
"1500","torreca01",10
"1501","torremi01",21
"1502","torresa01",14
"1503","trachst01",18
"1504","treinbl01",10
"1505","trombmi01",12
"1506","troutdi01",16
"1507","troutst01",13
"1508","truckvi01",19
"1509","tsitojo01",11
"1510","tudorjo01",13
"1511","turlebo01",13
"1512","turneja01",10
"1513","turneji01",10
"1514","twitcwa01",12
"1515","tylerle01",12
"1516","ueharko01",10
"1517","uhlege01",19
"1518","underto01",13
"1519","upshace01",11
"1520","urbinug01",14
"1521","valdeis01",15
"1522","valenfe01",18
"1523","valvejo01",12
"1524","vanceda01",18
"1525","vandejo01",13
"1526","vangiel01",11
"1527","vanpoto01",14
"1528","vargacl01",10
"1529","vargaja01",15
"1530","vaughhi01",14
"1531","vazquja01",14
"1532","vealebo01",14
"1533","verasjo01",12
"1534","veresda01",10
"1535","verlaju01",18
"1536","villaca01",11
"1537","villoro01",19
"1538","vinceni01",11
"1539","violafr01",16
"1540","vizcalu01",12
"1541","vogelry01",13
"1542","voisebi01",10
"1543","volqued01",16
"1544","vosbeed01",12
"1545","vuckope01",11
"1546","wachami01",10
"1547","wadderu01",14
"1548","wadeja01",10
"1549","wagnebi02",17
"1550","wainwad01",17
"1551","waitsri01",13
"1552","wakefti01",19
"1553","walberu01",16
"1554","walkbo01",14
"1555","walkebi01",10
"1556","walkeja01",10
"1557","walketa01",11
"1558","walshed01",14
"1559","waltebu01",17
"1560","warddu01",10
"1561","warnelo01",16
"1562","warread01",10
"1563","wasdijo01",14
"1564","washbja01",13
"1565","washbra01",10
"1566","watsoal01",10
"1567","watsomu01",10
"1568","watsoto01",13
"1569","watted01",10
"1570","weathda01",26
"1571","weaveje01",13
"1572","weaveje02",12
"1573","weaveji01",10
"1574","weberry01",10
"1575","wegmabi01",11
"1576","wehmehe01",16
"1577","weilabo01",13
"1578","welchbo01",17
"1579","welchjo01",10
"1580","welchmi01",13
"1581","welleto01",10
"1582","wellsbo01",10
"1583","wellsda01",24
"1584","wellsed01",11
"1585","wellski01",15
"1586","wendetu01",13
"1587","westbja01",14
"1588","westda01",11
"1589","wettejo01",12
"1590","weyhigu01",18
"1591","wheelda01",15
"1592","whitedo01",13
"1593","whiteea01",17
"1594","whitega01",14
"1595","whiteha01",13
"1596","whitema02",11
"1597","whiteri01",17
"1598","whitewi01",10
"1599","whitnji01",10
"1600","whitsed01",17
"1601","wickeda01",10
"1602","wickmbo01",19
"1603","wiedmst01",11
"1604","wightbi01",16
"1605","wilcomi01",16
"1606","wilheho01",26
"1607","wilkste01",12
"1608","willeed01",10
"1609","willibr01",10
"1610","willica01",10
"1611","willido03",10
"1612","willije02",14
"1613","willimi02",11
"1614","willimi03",14
"1615","willisc01",11
"1616","willist02",15
"1617","willivi01",13
"1618","williwo02",16
"1619","wilsocj01",11
"1620","wilsoea01",13
"1621","wilsoja01",10
"1622","wilsoji02",13
"1623","wilsoju10",13
"1624","wiltsho01",12
"1625","wiseri01",18
"1626","wislema01",11
"1627","witasja01",16
"1628","wittbo01",19
"1629","wittmi01",13
"1630","wohlema01",13
"1631","wolfra02",18
"1632","woodal02",11
"1633","woodeha01",13
"1634","woodjo02",11
"1635","woodke02",15
"1636","woodwi01",18
"1637","worreti01",18
"1638","worreto01",11
"1639","worthal01",16
"1640","wrighcl01",10
"1641","wrighja01",21
"1642","wrighja02",12
"1643","wrighwe01",10
"1644","wyattjo02",12
"1645","wyattwh01",17
"1646","wynnea01",23
"1647","yanes01",13
"1648","youngch03",13
"1649","youngcu01",12
"1650","youngcy01",23
"1651","youngma01",10
"1652","zachato01",24
"1653","zachrpa01",11
"1654","zahnge01",14
"1655","zambrca01",12
"1656","zieglbr01",14
"1657","zimmejo02",13
"1658","zitoba01",15
"1659","zoldasa01",10
"1660","zuberbi01",12
"1661","zuverge01",10
